name,eigen_centrality,betweenness_centrality,degree_centrality,closeness_centrality,pagerank,hub,authority,degree,weighted_degree,louvain,leiden,girvan_newman,spectral
Fat Lady,0.004144816899819054,0.0,0.024793388429752067,0.4204339666128873,0.0017555405445195417,0.001340422552356477,0.0013404225523564756,3,12,0,0,0,0
Bertie Bott,0.0030363053595803334,0.0005555555555555554,0.024793388429752067,0.4204339666128873,0.0015914797348585768,0.0009819421896594327,0.0009819421896594318,3,8,0,0,0,0
Lee Jordan,0.002464690949297708,0.0011819750857184014,0.05785123966942149,0.4324955968026013,0.0026890138490275562,0.0007970810880618085,0.0007970810880618213,7,16,1,1,0,0
Arabella Figg,0.0018227661484759604,0.001933501108142256,0.03305785123966942,0.42551986137030123,0.0017723247036011375,0.000589488009771968,0.0005894880097719664,4,10,2,3,1,0
Keeper of the reptile house,0.0030599148756433356,0.00017202819988743743,0.04132231404958678,0.4238109462643964,0.0018273087599923097,0.0009895712925593488,0.0009895712925593522,5,13,0,0,0,0
Sorting Hat,0.0007602216885425778,0.0014048872003417463,0.024793388429752067,0.4138389239993518,0.001505605035101387,0.00024585515147786656,0.0002458551514778635,3,6,3,2,0,0
Trevor,0.000490444175906153,0.0,0.01652892561983471,0.36140043020491336,0.001419720344637367,0.00015860528952500315,0.00015860528952500643,2,4,3,2,0,0
Angelina Johnson,0.0008858974124320242,0.016570411911320998,0.03305785123966942,0.4171103779440107,0.00340624969067684,0.00028650232652529145,0.00028650232652529297,4,7,1,1,4,0
Sirius Black,0.0010216845268102342,0.02678216024603838,0.04132231404958678,0.4272426138454846,0.0015976987490072482,0.0003304088015501177,0.00033040880155011754,5,7,4,1,0,0
Cuthbert Binns,0.0019071026982499816,0.0,0.01652892561983471,0.3626423560819062,0.001486392167315792,0.0006167416144184697,0.0006167416144184684,2,6,0,0,0,0
Parvati Patil,0.002388355742524712,0.023728793369470206,0.0743801652892562,0.447156464490825,0.0036004166782889835,0.0007723859232253138,0.000772385923225313,9,15,3,2,0,0
Cornelius Agrippa,0.0022587264702583682,0.0,0.024793388429752067,0.4204339666128873,0.0019416916870685574,0.0007304677002179449,0.000730467700217948,3,7,0,0,0,0
Terence Higgs,0.0012358974263706642,0.0,0.008264462809917356,0.40744758926577107,0.0013689180880110917,0.0003996949638640527,0.0003996949638640575,1,3,0,0,0,0
Unicorn,0.0012919317962230888,0.0,0.01652892561983471,0.40902684348773144,0.0014117850912729866,0.0004178158342305133,0.00041781583423051365,2,4,0,0,0,0
Owner of the Railview Hotel,0.0008239316175804427,0.0,0.008264462809917356,0.40744758926577107,0.0013224481242478318,0.0002664633092427018,0.00026646330924270044,1,2,0,0,0,0
Hengist of Woodcroft,0.0008247579173646596,0.0,0.03305785123966942,0.41222236570247933,0.0033842699236724225,0.0002667305214551589,0.00026673052145516406,4,5,6,5,0,0
Justin Finch-Fletchley,0.0008608350272002564,0.0,0.01652892561983471,0.4138389239993518,0.0013821013506492253,0.00027839735100884753,0.00027839735100884243,2,3,2,3,1,0
Pomona Sprout,0.0007982552205272935,0.012632284365007027,0.04132231404958678,0.37960045186990904,0.0016333027347815922,0.0002581483542657026,0.00025814835426570643,5,7,4,1,0,0
Fat Friar,0.00042602078407939813,0.016339531680440764,0.024793388429752067,0.41222236570247933,0.003056624752684399,0.00013777687314518673,0.0001377768731451911,3,4,1,1,5,0
Millicent Bulstrode,0.001164707033793009,0.0,0.01652892561983471,0.41876557785648694,0.0013664418533706369,0.00037666668765589,0.0003766666876558899,2,3,0,0,0,0
Molly Weasley,0.0006961292292573639,0.00024306922034194762,0.01652892561983471,0.35772517159266004,0.0013788695989215595,0.00022512134740474348,0.00022512134740474568,2,3,1,1,0,0
Dennis,7.832930546134657e-05,0.0,0.03305785123966942,0.31129476584022037,0.0024122209534619037,2.5330602787299533e-05,2.533060278730077e-05,4,5,2,3,1,0
Lisa Turpin,0.0010935166412153541,0.0,0.01652892561983471,0.41876557785648694,0.001363965618730182,0.00035363841144772727,0.0003536384114477259,2,3,0,0,0,0
Elfric the Eager,0.0009306263826207546,0.0005555555555555554,0.01652892561983471,0.3626423560819062,0.0013567704479948268,0.00030095769786579166,0.00030095769786579144,2,3,0,0,0,0
Helena Ravenclaw,0.0008988147177982544,0.0035951521695323355,0.01652892561983471,0.41222236570247933,0.001371355397222886,0.0002906797281694947,0.00029067972816949385,2,3,4,0,0,0
Jim McGuffin,3.507036732345773e-05,0.015426997245179062,0.01652892561983471,0.30677013261579855,0.00450771900103078,1.1341306363846549e-05,1.134130636384359e-05,2,3,2,3,1,0
Ted,4.6753122225388116e-08,0.0,0.008264462809917356,0.23142308249963753,0.0037871991370971043,1.5120483368715593e-08,1.5120483360350495e-08,1,2,2,3,1,0
Katie Bell,2.730250350907794e-05,0.0041552785652202275,0.03305785123966942,0.3227184269719716,0.0024007959277913132,8.829290131584491e-06,8.829290131575079e-06,4,5,1,1,0,0
Pansy Parkinson,5.3155354883695674e-05,0.012340769278568326,0.04132231404958678,0.3339522962652997,0.004224700897854735,1.7190109249375175e-05,1.719010924937518e-05,5,6,3,2,3,0
Blaise Zabini,0.0008026529908738428,0.0332683472623472,0.03305785123966942,0.42211570247933883,0.001432458043104523,0.000259576224748094,0.0002595762247480941,4,4,1,1,0,0
Mandy Brocklehurst,4.86061505705565e-07,0.015426997245179062,0.01652892561983471,0.2955992314281084,0.004494620262345001,1.571881038679115e-07,1.5718810386578485e-07,2,2,1,1,6,0
Terry Boot,3.240007752771048e-10,0.0,0.008264462809917356,0.2250083701915452,0.0031416423184061587,1.0478334832042448e-10,1.047833437799132e-10,1,1,1,1,6,0
Malcolm,4.145047760247631e-05,0.008347829091630739,0.03305785123966942,0.31129476584022037,0.0022784700910186816,1.3404511087284633e-05,1.3404511087285377e-05,4,4,2,3,1,0
Bathilda Bagshot,2.9619126267631624e-61,0.00020661157024793388,0.024793388429752067,0.025826446280991736,0.009745713325531364,2.0526200669064008e-21,4.654952115097767e-18,3,3,5,4,2,1
Miranda Goshawk,2.23082099181152e-61,0.0,0.01652892561983471,0.018782870022539443,0.0067549344938194434,4.426853281122675e-21,-2.2137446089027925e-19,2,2,5,4,2,1
Lily Moon,6.1001225531183756e-05,0.001460038278220096,0.024793388429752067,0.32671493999948825,0.0026512036481890914,1.9727411708336646e-05,1.972741170833345e-05,3,3,3,2,3,0
Theodore Nott,6.100145916303719e-05,0.005932960137505588,0.03305785123966942,0.3287505471022888,0.0036415865621586335,1.972748726730501e-05,1.97274872673104e-05,4,4,3,2,3,0
Lavender Brown,0.0007291334256833911,0.06464647695006802,0.04132231404958678,0.4272426138454846,0.0035024196050120002,0.00023580167472935434,0.000235801674729355,5,5,1,1,0,0
Arsenius Jigger,4.4163894339896145e-62,0.0,0.008264462809917356,0.01589319771137953,0.004667297260737447,3.905854654422026e-22,3.5401281801516645e-18,1,1,5,4,2,1
Phyllida Spore,1.1727305783506043e-61,0.0005509641873278236,0.01652892561983471,0.022956841138659322,0.008073945905397263,3.236269671477259e-21,5.859269597173925e-19,2,2,5,4,2,1
Emeric Switch,2.672459935210198e-61,0.0008264462809917355,0.024793388429752067,0.0295159386068477,0.010192723557835579,4.817438746564877e-21,1.3146803501336744e-18,3,3,5,4,2,1
Bones family,0.00041196580879022135,0.0,0.008264462809917356,0.40744758926577107,0.0012759781604845717,0.0001332316546213509,0.00013323165462135152,1,1,0,0,0,0
Boa constrictor at the zoo,0.00041196580879022135,0.0,0.008264462809917356,0.40744758926577107,0.0012759781604845717,0.0001332316546213509,0.00013323165462134757,1,1,0,0,0,0
Newton Scamander,2.3759572588999357e-67,0.0,0.008264462809917356,0.008264462809917356,0.00819672131147541,8.9070765679937e-22,1.3944355343597085e-18,1,1,7,6,7,0
Quentin Trimble,2.3759572588999357e-67,0.0,0.008264462809917356,0.008264462809917356,0.00819672131147541,9.295463251592484e-22,1.336172683114561e-18,1,1,7,6,7,0
Perenelle Flamel,2.0245544991429295e-05,0.0,0.008264462809917356,0.2989487977899,0.0012882310433757695,6.5473124688561215e-06,6.547312468854158e-06,1,1,0,0,0,0
Padma Patil,3.507351908805219e-07,0.010112280064433174,0.024793388429752067,0.2964295663478503,0.003574961236359811,1.1342344447566479e-07,1.134234444685928e-07,3,3,3,2,3,0
Sally-Anne Perks,0.0004119660425778334,0.016635903747147757,0.01652892561983471,0.4138389239993518,0.0022890336617980506,0.00013323173023068772,0.00013323173023068908,2,2,3,2,3,0
Mr Paws,3.5368765075157806e-05,0.008550721385649614,0.03305785123966942,0.3094689900874918,0.004148830501093145,1.1437804072053727e-05,1.1437804072058269e-05,4,4,2,3,1,0
Snowy,0.0004120131742253223,0.04674771400847956,0.03305785123966942,0.4171103779440107,0.004138355174390269,0.00013324697313388834,0.0001332469731338853,4,4,2,3,1,0
Adrian Pucey,0.000440369428928584,0.042562991034065405,0.04132231404958678,0.41876557785648694,0.001943036011344911,0.00014241719101088792,0.0001424171910108881,5,5,1,1,0,0
Alberic Grunnion,0.000413066564175646,0.0037534435261707987,0.03305785123966942,0.41222236570247933,0.0032273102432632743,0.0001335876213803152,0.00013358762138031535,4,4,6,5,0,0
Adalbert Waffling,2.961912626763163e-61,0.00020661157024793388,0.024793388429752067,0.025826446280991736,0.009745713325531364,3.831853084880017e-21,1.985880464748948e-18,3,3,5,4,2,1
Tufty,3.5368765075157806e-05,0.008550721385649614,0.03305785123966942,0.3094689900874918,0.004148830501093145,1.1437804072053729e-05,1.1437804072053446e-05,4,4,2,3,1,0
Circe,0.000413066564175646,0.0037534435261707987,0.03305785123966942,0.41222236570247933,0.0032273102432632743,0.0001335876213803152,0.00013358762138031418,4,4,6,5,0,0
Mr Tibbles,3.2182103630872287e-07,0.0,0.024793388429752067,0.29313590449954086,0.0038736387698438037,1.0407305904462288e-07,1.0407305904477475e-07,3,3,2,3,1,0
Enid (disambiguation),0.000343101757324294,0.0013582797673706763,0.01652892561983471,0.35772517159266004,0.0014397355772889928,0.00011095572648725555,0.00011095572648725897,2,2,0,0,0,0
Alicia Spinnet,2.4429956763845074e-05,0.015612515354250895,0.03305785123966942,0.32370836079703896,0.0022653428531704384,7.900351998259337e-06,7.900351998257858e-06,4,4,1,1,4,0
Miles Bletchley,5.905814929358745e-07,0.0,0.008264462809917356,0.28912034416393073,0.0016431216776744031,1.90985655635524e-07,1.9098565563070429e-07,1,1,1,1,4,0
Uric the Oddball,8.441879001790369e-06,0.0,0.01652892561983471,0.31129476584022037,0.002290679941824037,2.7300630290802047e-06,2.7300630290807446e-06,2,2,4,1,0,0
Gregory the Smarmy,1.725360232353179e-05,0.0,0.008264462809917356,0.31221575627170034,0.001287896492251558,5.579682829063943e-06,5.579682829067368e-06,1,1,1,1,0,0
Gordon,4.145047760247631e-05,0.008347829091630739,0.03305785123966942,0.31129476584022037,0.0022784700910186816,1.3404511087284633e-05,1.3404511087286092e-05,4,4,2,3,1,0
Vindictus Viridian,0.00044886921841003514,0.02759646995184185,0.01652892561983471,0.4138389239993518,0.0013356313868859652,0.00014516569638749657,0.00014516569638749565,2,2,2,3,1,0
Cornelius Fudge,7.488310021781184e-05,0.0,0.008264462809917356,0.3339522962652997,0.0012784154696963662,2.4216418926792873e-05,2.421641892679272e-05,1,1,4,0,0,0
Gellert Grindelwald,7.488310021781184e-05,0.0,0.008264462809917356,0.3339522962652997,0.0012784154696963662,2.4216418926792873e-05,2.4216418926787747e-05,1,1,4,0,0,0
Merlin,0.00041334120332465525,0.0040289256198347105,0.04132231404958678,0.4138389239993518,0.004058746975762353,0.00013367643528911164,0.00013367643528911018,5,5,6,5,0,0
Yvonne,1.6394294371717597e-05,0.0,0.008264462809917356,0.30237514504250634,0.0012893862190332833,5.3017454528895495e-06,5.301745452888019e-06,1,1,2,3,0,0
Ptolemy,0.0007542469348010617,0.02091919269761939,0.024793388429752067,0.4204339666128873,0.0015557464403851454,0.00024392197097441087,0.0002439219709744143,3,3,0,0,0,0
Emeric the Evil,8.441879001790369e-06,0.0,0.01652892561983471,0.31129476584022037,0.002290679941824037,2.730063029080205e-06,2.7300630290803186e-06,2,2,4,1,0,0
Cliodna,0.00041224136409120303,0.0,0.01652892561983471,0.40902684348773144,0.001966041084032873,0.00013332076482839997,0.00013332076482840238,2,2,6,5,0,0
Susan Bones,2.84007150901028e-07,0.0,0.008264462809917356,0.2867633848365073,0.0018790400851603085,9.184360479084537e-08,9.184360478969502e-08,1,1,1,1,5,0
Morag MacDougal,6.092512903436371e-05,0.0,0.008264462809917356,0.3227184269719716,0.0012786778092085062,1.9702802025543704e-05,1.9702802025543328e-05,1,1,3,2,0,0
