name,eigen_centrality,betweenness_centrality,degree_centrality,closeness_centrality,pagerank,hub,authority,degree,weighted_degree,louvain,leiden,girvan_newman,spectral
Cedric Diggory,0.0003329139523818899,0.0,0.009852216748768473,0.4359387941932953,0.0007858076693965756,0.0001088181491006067,0.00010881814910060761,2,3,1,1,0,0
Bernie,0.00024779261724813465,0.0,0.0049261083743842365,0.3972668043858255,0.000766902644314903,8.09902997767212e-05,8.099029977672378e-05,1,2,1,1,0,0
Chudley Cannons,0.0003307929654713441,0.003706340847616643,0.019704433497536946,0.4519365481086456,0.0010752837581905852,0.00010812152585729239,0.00010812152585729252,4,6,0,0,0,0
Dragomir Gorgovitch,0.000680189564686444,1.632380881228876e-05,0.019704433497536946,0.44681255096455663,0.001120286499116798,0.00022232378802942865,0.00022232378802943312,4,7,0,0,0,0
Thorfinn Rowle,0.00045230647738600017,0.004264777976719876,0.034482758620689655,0.4458016628402024,0.0009064005234549774,0.00014784070981126645,0.00014784070981126689,7,8,5,1,0,0
Emeric the Evil,2.3610496712879713e-05,0.02445035933965629,0.029556650246305417,0.36221385105766446,0.0020078874255265037,7.716865988290214e-06,7.716865988289438e-06,6,8,0,0,0,0
Godelot,4.20396336928615e-08,0.047594660943926906,0.024630541871921183,0.3183268739505161,0.004029930254376618,1.3740032560969276e-08,1.3740032561273246e-08,5,6,6,5,1,0
Hereward,2.0400907409636437e-11,0.0,0.009852216748768473,0.24177219015382756,0.002493730221061567,6.668699720615759e-12,6.668700410598549e-12,2,3,6,5,1,0
Armando Dippet,0.00030089301961368036,0.000431258819055727,0.009852216748768473,0.43497645689927034,0.0007936602635964457,9.835245220626429e-05,9.835245220626421e-05,2,3,0,0,0,0
Adalbert Waffling,5.1089175983816985e-06,0.0,0.009852216748768473,0.32515566827618725,0.0009639028180356984,1.6697989573985282e-06,1.669798957407369e-06,2,2,0,0,0,0
Walden Macnair,1.195956999940535e-05,0.0007031038506854777,0.019704433497536946,0.353760026885762,0.0008575553206164515,3.908831115459069e-06,3.908831115462468e-06,4,4,4,2,0,0
Firenze,2.1370180285697554e-07,0.000531704824247379,0.009852216748768473,0.31376486461046094,0.001226506610865135,6.984683945843236e-08,6.984683945802625e-08,2,2,3,3,0,0
Odo,9.934046969147625e-06,0.0,0.0049261083743842365,0.3397316120264991,0.0007552875026702583,3.2468072626392145e-06,3.2468072626394466e-06,1,1,1,2,0,0
Oliver Wood,0.000172184865279861,0.010596474760610883,0.03940886699507389,0.4437935472418231,0.0012401420417051082,5.628126354885332e-05,5.6281263548851496e-05,8,8,2,2,0,0
Augustus Rookwood,0.0002989837922048757,0.028870145183501176,0.04926108374384237,0.45401920501237203,0.0009680733147610782,9.772505515594363e-05,9.772505515594449e-05,10,10,2,2,0,0
Gwenog Jones,3.0061263136522495e-08,0.0,0.0049261083743842365,0.2843352597047178,0.0016534816719905182,9.825930273953829e-09,9.825930275563297e-09,1,1,9,9,3,0
Wendelin the Weird,0.00012389631591885552,0.009705896698044189,0.009852216748768473,0.39887517201491796,0.002156541801580114,4.049515227256958e-05,4.0495152272569754e-05,2,2,9,9,3,0
Dexter Fortescue,3.7751886855262847e-06,0.009705896698044189,0.009852216748768473,0.32039729264287714,0.002170918374252512,1.2339106015820895e-06,1.233910601581425e-06,2,2,10,10,4,0
Dilys Derwent,9.159853041756832e-10,0.0,0.0049261083743842365,0.24206920758644898,0.0016596868876185842,2.994017519386923e-10,2.9940175443387984e-10,1,1,10,10,4,0
Ragnuk,0.0001523675899429281,0.001832082144593562,0.009852216748768473,0.4130908490049674,0.0007688302760054375,4.980069254367582e-05,4.9800692543675765e-05,2,2,0,0,0,0
Angelina Johnson,0.00016419122475234607,0.007080588137180874,0.034482758620689655,0.4437935472418231,0.0012059961628572194,5.3668627941322206e-05,5.3668627941322565e-05,7,7,2,2,0,0
Katie Bell,0.000172184865279861,0.010596474760610883,0.03940886699507389,0.4437935472418231,0.0012401420417051082,5.628126354885332e-05,5.628126354885316e-05,8,8,2,2,0,0
Jimmy Peakes,0.00014967501855174528,0.0,0.009852216748768473,0.4340183589765847,0.0008845735259171743,4.892407441169222e-05,4.892407441168838e-05,2,2,2,2,0,0
Mrs Norris,0.00014962399977638607,0.0,0.0049261083743842365,0.43306447247333946,0.0007519505917044622,4.8907399322335294e-05,4.890739932233528e-05,1,1,1,1,0,0
Egbert the Egregious,0.00014962973834586028,0.0393865782531543,0.014778325123152709,0.44681255096455663,0.0015374938848446021,4.890927511218849e-05,4.8909275112186974e-05,3,3,6,5,1,0
Hepzibah Smith,3.449926674720187e-05,0.00039760187787305775,0.009852216748768473,0.36489691662105456,0.000797701690702762,1.1275716046988185e-05,1.1275716046989984e-05,2,2,1,1,0,0
Cuthbert Binns,0.0002826124146610681,0.0022702322652589473,0.009852216748768473,0.43690539905846887,0.0007673621060334086,9.237361872025734e-05,9.237361872025737e-05,2,2,1,1,0,0
Cornelius Fudge,0.00015862185642922453,0.002587005626743977,0.014778325123152709,0.43690539905846887,0.0007928912174596047,5.184825849567506e-05,5.184825849567377e-05,3,3,0,0,0,0
Colin Creevey,0.00021024958722732802,0.033115765200045416,0.03940886699507389,0.44884814345186663,0.001248237665060296,6.87222750254498e-05,6.872227502544633e-05,8,8,2,2,0,0
Norberta,4.335390880132805e-07,0.0,0.0049261083743842365,0.316283041694012,0.0007836516575257108,1.41702928289346e-07,1.4170292829017158e-07,1,1,2,2,6,0
Blast-Ended Skrewt,0.00028661837951309585,0.00468292537191621,0.014778325123152709,0.43885152555761575,0.0007892409134866527,9.368289576176663e-05,9.368289576176678e-05,3,3,0,0,0,0
Bowman Wright,6.0021514839872925e-06,0.0,0.0049261083743842365,0.34209085933223865,0.0007567163159719742,1.961768362439091e-06,1.96176836243911e-06,1,1,0,0,0,0
Andromeda Tonks,1.4592163861742517e-05,0.00018106957390135345,0.009852216748768473,0.3512376737528867,0.0007729725997631802,4.769343455322827e-06,4.769343455321387e-06,2,2,2,2,0,0
Charity Burbage,0.00014962399977638607,0.0,0.0049261083743842365,0.43306447247333946,0.0007519505917044622,4.8907399322335294e-05,4.890739932233538e-05,1,1,1,1,0,0
Leprechaun,1.482676415370967e-06,0.0,0.0049261083743842365,0.3157761778451434,0.0007695877939515442,4.846069566316275e-07,4.846069566304032e-07,1,1,1,1,0,0
Rodolphus Lestrange,0.00013414745641376842,0.003759265450235357,0.019704433497536946,0.40627697933065865,0.0008131245482408055,4.384568629069777e-05,4.3845686290698334e-05,4,4,0,2,0,0
Gamp,0.00012389630862406732,0.0,0.0049261083743842365,0.3972668043858255,0.000751098380980981,4.04951498883606e-05,4.049514988836646e-05,1,1,1,1,0,0
Bartemius Crouch Senior,0.000283454355369601,0.008415262019394312,0.014778325123152709,0.44681255096455663,0.0007877482400615836,9.26493564733351e-05,9.264935647333612e-05,3,3,1,2,0,0
Bandon Banshee,0.000132988414884682,0.0,0.0049261083743842365,0.38485221674876846,0.0007507056319760053,4.346621939792204e-05,4.346621939792377e-05,1,1,1,1,0,0
Bane,4.131142450355479e-67,0.0,0.009852216748768473,0.009852216748768473,0.004901960784313725,2.1952390209389526e-22,-6.0043591726723724e-18,2,2,8,8,2,1
Magorian,4.131142450355479e-67,0.0,0.009852216748768473,0.009852216748768473,0.004901960784313725,-1.1357613550207362e-21,-4.188846853247381e-19,2,2,8,8,2,1
Ronan,4.131142450355479e-67,0.0,0.009852216748768473,0.009852216748768473,0.004901960784313725,-1.5585654760961012e-21,1.3235983963842712e-18,2,2,8,8,2,1
Poppy Pomfrey,3.0360839689501473e-06,0.004357905602851966,0.014778325123152709,0.3300575125215569,0.0013624976835289826,9.922964143738773e-07,9.922964143712492e-07,3,3,3,3,0,0
Quirinus Quirrell,1.01714596525664e-05,0.0,0.0049261083743842365,0.3462993584804384,0.000755918389782728,3.3244419233099666e-06,3.3244419233130825e-06,1,1,0,0,0,0
