name,eigen_centrality,betweenness_centrality,degree_centrality,closeness_centrality,pagerank,hub,authority,degree,weighted_degree,louvain,leiden,girvan_newman,spectral
Libatius Borage,0.0003802131799886102,0.0025239196518534028,0.02030456852791878,0.42548596112311016,0.0008643627747278722,0.00010625470171625832,0.0001062547017162452,4,5,1,0,0,0
Rosalind Bungs,0.0006526300212784905,0.005010827834284808,0.025380710659898477,0.46904761904761905,0.0010223144682485925,0.0001823802662800164,0.00018238026628001594,5,6,1,0,0,0
Gilderoy Lockhart,0.0004342679101387083,0.0,0.005076142131979695,0.4497716894977169,0.0007970331469519409,0.000121353187436813,0.0001213531874368159,1,2,0,0,4,0
Susan Bones,3.6833471587324795e-06,3.564152274397794e-05,0.01015228426395939,0.32998324958123953,0.0009777476978691303,1.0293571808834062e-06,1.0293571808838307e-06,2,3,4,4,0,0
Merlin,0.0004689499326564334,0.03347819249494771,0.04060913705583756,0.4925,0.0010509193069008311,0.00013104965683330392,0.0001310496568333039,8,9,4,3,0,0
Emeric the Evil,0.0005606878140478873,0.002490676674868117,0.015228426395939085,0.45601851851851855,0.0008490150538753307,0.00015668246518369444,0.00015668246518369547,3,4,1,0,0,0
Padma Patil,0.00013254199008538728,0.0,0.005076142131979695,0.3862745098039216,0.0007776867603232054,3.704090390947921e-05,3.704090390947885e-05,1,1,0,1,0,0
Rosier,0.0001798284577372463,0.0012828056582961697,0.025380710659898477,0.40122199592668023,0.0014481825015307981,5.0255343088764287e-05,5.025534308875991e-05,5,5,5,1,0,0
Mulciber (Marauder-era),0.0001798284577372463,0.0012828056582961697,0.025380710659898477,0.40122199592668023,0.0014481825015307981,5.0255343088764287e-05,5.025534308876399e-05,5,5,5,1,0,0
Martha (disambiguation),0.00013272700936127797,0.017886461208485447,0.015228426395939085,0.388560157790927,0.0015185623332855053,3.709260615153244e-05,3.709260615153242e-05,3,3,0,1,2,0
Humphrey Belcher,0.0003496759451547414,0.00532749479737565,0.01015228426395939,0.4657210401891253,0.000797415455011297,9.77174976278857e-05,9.771749762788574e-05,2,2,0,1,0,0
Proudfoot,2.70410400356642e-07,0.0,0.01015228426395939,0.2842712842712843,0.001413513588355523,7.556306409864534e-08,7.55630641017623e-08,2,2,3,1,1,0
Savage,0.0001327675163985175,0.007356172896937431,0.015228426395939085,0.388560157790927,0.001585271852146988,3.71039246361306e-05,3.710392463612905e-05,3,3,3,1,1,0
Hannah Abbott,0.0004905788039394074,0.014118681004573138,0.02030456852791878,0.4592074592074592,0.0008391980960484308,0.0001370937168595786,0.0001370937168595775,4,4,1,0,0,0
Augusta Longbottom,0.0002270324422714589,0.0021843478961351493,0.01015228426395939,0.45080091533180777,0.0007996323188110313,6.344284010397523e-05,6.344284010397551e-05,2,2,2,2,0,0
Corban Yaxley,4.8480014288706764e-05,0.0003968075523408666,0.015228426395939085,0.36822429906542054,0.0010015366229757393,1.3548198513555693e-05,1.3548198513555667e-05,3,3,2,2,0,0
Marietta Edgecombe,0.00027378526640390205,0.007989657512297021,0.015228426395939085,0.4657210401891253,0.000852095205717408,7.650843500024072e-05,7.650843500024164e-05,3,3,0,0,0,0
Barnabas Cuffe,5.544280871342888e-05,0.0,0.005076142131979695,0.37667304015296366,0.0007802703510917537,1.5494108169042697e-05,1.5494108169040868e-05,1,1,0,0,0,0
Blast-Ended Skrewt,0.0004809408464204995,0.005942261214100103,0.015228426395939085,0.45813953488372094,0.0008145071117872799,0.00013440026822370747,0.00013440026822370663,3,3,1,0,0,0
Colin Creevey,0.00021713395506935414,0.0,0.005076142131979695,0.4497716894977169,0.0007773044522638493,6.06765937184065e-05,6.067659371840659e-05,1,1,0,0,5,0
Rupert Brookstanton,0.0005217499240280788,0.015307053438596431,0.025380710659898477,0.4602803738317757,0.0009790891292295115,0.00014580475048428854,0.00014580475048429299,5,5,1,0,0,0
Barnabas the Barmy,0.00021713395506935414,0.0,0.005076142131979695,0.4497716894977169,0.0007773044522638493,6.06765937184065e-05,6.067659371840954e-05,1,1,0,0,0,0
Terry Boot,5.544280871342888e-05,0.0,0.005076142131979695,0.37667304015296366,0.0007802703510917537,1.5494108169042697e-05,1.54941081690426e-05,1,1,0,0,0,0
Bartemius Crouch Senior,0.00021713395506935414,0.0,0.005076142131979695,0.4497716894977169,0.0007773044522638493,6.06765937184065e-05,6.0676593718406815e-05,1,1,0,0,0,0
Odo,8.831489338510523e-05,0.0006884038151367416,0.01015228426395939,0.38703339882121807,0.0007997320382190905,2.468055157884811e-05,2.4680551578846414e-05,2,2,6,0,0,0
Gawain Robards,0.00022924290227823254,0.003383762068078033,0.015228426395939085,0.4539170506912442,0.0008470554511449833,6.406061950302176e-05,6.406061950302323e-05,3,3,0,0,0,0
Oliver Wood,1.3391689791835526e-05,0.00010916184774052797,0.01015228426395939,0.3327702702702703,0.000800314224121251,3.74238988971708e-06,3.7423898897131264e-06,2,2,1,2,0,0
Dirk Cresswell,5.544280871342888e-05,0.0,0.005076142131979695,0.37667304015296366,0.0007802703510917537,1.5494108169042697e-05,1.5494108169042612e-05,1,1,0,0,0,0
Antonin Dolohov,0.00013283850482269266,0.0,0.02030456852791878,0.3893280632411067,0.0013787558598028133,3.712376297503138e-05,3.712376297503235e-05,4,4,5,1,0,0
Arabella Figg,0.0002641398246716083,0.0019449239699291007,0.01015228426395939,0.4592074592074592,0.0007999294177147228,7.381262179316197e-05,7.381262179316366e-05,2,2,0,1,0,0
Arkie Philpott,5.236453627356013e-06,0.0,0.005076142131979695,0.3426086956521739,0.0007813508367701587,1.4633509872160891e-06,1.4633509872125485e-06,1,1,2,2,0,0
Violet,2.0979543563145636e-05,0.0,0.005076142131979695,0.3511586452762923,0.000777996312939855,5.86294449207743e-06,5.86294449207558e-06,1,1,2,2,0,0
Ernest Prang,1.892578837595789e-07,0.0,0.005076142131979695,0.3141945773524721,0.0011362700481885016,5.289076171563146e-08,5.289076171500637e-08,1,1,8,0,3,0
Eloise Midgen,0.00014066799849873476,0.0005554638220648785,0.01015228426395939,0.39478957915831664,0.0008145025830209239,3.931130079743881e-05,3.931130079743851e-05,2,2,1,0,0,0
Eric Whalley,2.2990336311707487e-07,0.0,0.01015228426395939,0.28717201166180756,0.0013534562393214037,6.424457950048982e-08,6.424457950237071e-08,2,2,0,1,2,0
Abraxas Malfoy,5.909763476282808e-05,0.0008451970523347295,0.01015228426395939,0.3840155945419103,0.0008106018194528582,1.6515492191115762e-05,1.65154921911157e-05,2,2,0,1,0,0
Bertram Aubrey,5.3689689463204635e-05,0.0032362066593640618,0.015228426395939085,0.3745247148288973,0.000848435238274443,1.5004124125701412e-05,1.5004124125701908e-05,3,3,3,3,0,0
Boris the Bewildered,0.00021713395506935414,0.0,0.005076142131979695,0.4497716894977169,0.0007773044522638493,6.06765937184065e-05,6.067659371840549e-05,1,1,0,0,0,0
