name,eigen_centrality,betweenness_centrality,degree_centrality,closeness_centrality,pagerank,hub,authority,degree,weighted_degree,louvain,leiden,girvan_newman,spectral
Laura Madley,2.0744087919532625e-06,0.0,0.011299435028248588,0.3283308650101476,0.000993943607578037,5.816810466387528e-07,5.81681046646476e-07,2,2,3,2,0,0
Walden Macnair,0.00018097170070651913,0.0,0.005649717514124294,0.42592039163784884,0.0008592658614834632,5.074281322685286e-05,5.0742813226857074e-05,1,1,0,1,0,0
Natalie McDonald,6.9995111385041515e-06,0.0,0.005649717514124294,0.34022212370266797,0.0008667469572850194,1.9627212486653468e-06,1.9627212486611044e-06,1,1,2,2,0,0
Miranda Goshawk,0.00018097170070651913,0.0,0.005649717514124294,0.42592039163784884,0.0008592658614834632,5.074281322685286e-05,5.074281322685444e-05,1,1,0,1,0,0
Archie Aymslowe,0.00031627647230306807,0.0034013060877826212,0.011299435028248588,0.4291634403051421,0.0008743992782262603,8.86830402417747e-05,8.868304024176911e-05,2,2,0,1,0,0
Apollyon Pringle,0.00019303998558292996,0.0013835504522534347,0.011299435028248588,0.4291634403051421,0.0008771613717180556,5.412685577217563e-05,5.412685577217161e-05,2,2,2,3,0,0
Skower,0.00019325697443749412,0.002640052964883722,0.011299435028248588,0.42699594818238884,0.0008765505330246916,5.4187723934968404e-05,5.418772393496726e-05,2,2,4,1,0,0
Cadogan,0.00018097170070651913,0.0,0.005649717514124294,0.42592039163784884,0.0008592658614834632,5.074281322685286e-05,5.074281322685569e-05,1,1,0,1,0,0
Kevin Whitby,4.495621753985563e-07,0.021956856702619414,0.011299435028248588,0.318437656271612,0.0027782343277881066,1.260610349535271e-07,1.2606103495211455e-07,2,2,4,2,2,0
Boris the Bewildered,0.00018097170070651913,0.0,0.005649717514124294,0.42592039163784884,0.0008592658614834632,5.074281322685286e-05,5.074281322685279e-05,1,1,0,1,0,0
Irma Pince,0.0002956288139588542,0.000992645579640723,0.011299435028248588,0.4006881409484028,0.0008733834163644205,8.28973370686988e-05,8.289733706870116e-05,2,2,0,1,0,0
Mykew Gregorovitch,1.5820545766945332e-06,0.0,0.005649717514124294,0.3102576063857358,0.0008823699014632091,4.436355750445921e-07,4.4363557504649195e-07,1,1,4,1,0,0
Stebbins (Potter-era),2.232199081347932e-05,0.0,0.011299435028248588,0.3582423633055635,0.000902850727975001,6.25937442162161e-06,6.259374421621275e-06,2,2,3,2,0,0
Basil,2.2019415622179292e-05,0.0,0.005649717514124294,0.34508243975556324,0.0008596911651551197,6.174334088210368e-06,6.174334088207552e-06,1,1,2,3,0,0
Fawcett,2.1183058704884138e-05,0.0,0.011299435028248588,0.35153928374267357,0.0009165182507395828,5.940009696955224e-06,5.940009696952275e-06,2,2,3,2,0,0
Otto Bagman,1.4645780965581686e-05,0.0,0.005649717514124294,0.3537455972389665,0.0008624072696387108,4.106872601123575e-06,4.106872601126814e-06,1,1,1,0,0,0
Aurora Sinistra,2.999957932984292e-05,0.0,0.005649717514124294,0.35153928374267357,0.0008594340976780426,8.412315502918416e-06,8.412315502926881e-06,1,1,1,0,0,0
Fat Friar,1.3829988626243012e-06,0.0,0.005649717514124294,0.3085591158398284,0.0008787658933211045,3.8780947725304727e-07,3.87809477255749e-07,1,1,1,0,7,0
