name,eigen_centrality,betweenness_centrality,degree_centrality,closeness_centrality,pagerank,hub,authority,degree,weighted_degree,louvain,leiden,girvan_newman,spectral
Urquhart,0.00012540053814380042,0.0,0.006289308176100629,0.43337406976859716,0.0003331268752365613,3.5786512799411264e-05,3.5786512799411366e-05,3,6,2,2,0,0
Connolly,9.651452536389856e-07,0.0003798192960221496,0.014675052410901468,0.33667867717663474,0.0005528483517732046,2.7540244506355835e-07,2.7540244505867685e-07,7,10,7,6,0,0
Rabastan Lestrange,3.7894037111733805e-05,0.005530951525463944,0.016771488469601678,0.4293048296768732,0.0004368128708961814,1.0814224212782394e-05,1.0814224212777439e-05,8,11,0,1,0,0
Cornelius Agrippa,0.00017937162265887417,0.0,0.006289308176100629,0.4329636776570739,0.0004365101124744755,5.118707095082623e-05,5.118707095082615e-05,3,7,1,0,0,0
Alphard Black,2.3388272511982246e-06,0.0,0.0020964360587002098,0.32197862225765495,0.00032505440631781264,6.673775250648178e-07,6.673775250676774e-07,1,3,0,1,0,0
Roberts,0.00020609863329596771,0.0009355219168367738,0.016771488469601678,0.43878084799027833,0.00045040654455907284,5.881270971598673e-05,5.8812709715987245e-05,8,13,3,3,0,0
Ripper,9.878361662290082e-05,0.0,0.0041928721174004195,0.42610404809493946,0.00033016194826857557,2.8191396559572535e-05,2.8191396559572487e-05,2,5,5,5,0,0
Antioch Peverell,1.719287108013441e-07,0.0,0.0041928721174004195,0.3074711792911029,0.0006073549349570998,4.905996927086186e-08,4.9059969271165155e-08,2,6,2,2,0,0
Terence Higgs,9.686698345864586e-05,0.0,0.0020964360587002098,0.42412768423550096,0.0003226324395201253,2.7644513525182414e-05,2.7644513525180778e-05,1,3,1,0,0,0
Hippocrates Smethwyck,6.548950530766091e-06,0.0,0.0041928721174004195,0.33470691332786967,0.00036703361021636285,1.8687520260157068e-06,1.8687520260147988e-06,2,4,3,3,0,0
Emeric the Evil,0.00013415238759136868,0.02644684201289866,0.02725366876310273,0.44780572341417235,0.000954907260127219,3.828273390210728e-05,3.828273390210075e-05,13,17,0,1,0,0
Mary Macdonald,1.1811349672247474e-05,6.570540038644262e-05,0.008385744234800839,0.3672366615308193,0.0003512674789298563,3.37033496075358e-06,3.3703349607536128e-06,4,7,0,1,0,0
Bertie Higgs,3.2175905505377466e-06,0.0,0.010482180293501049,0.3487487746802975,0.0004121948385250228,9.181275107913606e-07,9.181275107931737e-07,5,9,4,17,0,0
Tiberius Ogden,6.715552445492002e-05,0.0017693504392302377,0.016771488469601678,0.4321452207994991,0.00044052926082467094,1.916516616942323e-05,1.9165166169424998e-05,8,11,4,17,0,0
Mosag,4.463130992237484e-05,0.0,0.0041928721174004195,0.42689976060305324,0.00032255079601124374,1.2736737238230468e-05,1.273673723823021e-05,2,3,1,0,0,0
Bernie,5.500101997796816e-05,0.0,0.0020964360587002098,0.3884533930381223,0.0003193598002709378,1.5694446789445375e-05,1.569444678944369e-05,1,2,1,0,0,0
Silvanus Kettleburn,2.3940224257176994e-05,0.0,0.006289308176100629,0.38583092287415194,0.0003295100231545058,6.831284721748689e-06,6.831284721749507e-06,3,5,2,2,0,0
Eddie Carmichael,5.997494229083186e-05,0.003288713116728206,0.008385744234800839,0.4341971924082336,0.0004080395833763416,1.711497584293189e-05,1.7114975842933714e-05,4,5,2,2,0,0
Ogden,1.770686189665264e-06,0.0,0.0020964360587002098,0.32495354911575697,0.00032163385668772574,5.052713305359806e-07,5.05271330535632e-07,1,2,1,0,0,0
Godelot,8.654644554620482e-09,0.020355102208598323,0.010482180293501049,0.3097626311692886,0.0016376446939374606,2.469631850503518e-09,2.4696318512759303e-09,5,6,9,7,1,0
Hereward,8.998928647487389e-13,0.0,0.0041928721174004195,0.23579661867244456,0.0010371139704977445,2.568124710955408e-13,2.5681458463410717e-13,2,3,9,7,1,0
Lancelot (Healer),8.012255174033156e-07,0.0,0.008385744234800839,0.3294017605229611,0.0003627586669576672,2.286240536854588e-07,2.286240536825208e-07,4,8,6,4,0,0
Rosalind Bungs,0.00011555604141168238,0.0035907908712974903,0.010482180293501049,0.43878084799027833,0.00039287393072744435,3.29752130268637e-05,3.297521302686336e-05,5,6,1,0,0,0
Lisa Turpin,8.729001446418343e-05,0.0,0.0041928721174004195,0.4325540620679943,0.00032230143631739523,2.4909284631172847e-05,2.490928463117194e-05,2,3,1,0,0,0
Ciceron Harkiss,1.2574042064314862e-06,0.0020523932843577682,0.0041928721174004195,0.33059265625876355,0.000530960260489471,3.5879618831847025e-07,3.587961883177065e-07,2,3,4,2,0,0
Lev Zograf,3.355682519794122e-05,0.006245892056711212,0.01886792452830189,0.4309233210234401,0.0005930625843482281,9.576613700255434e-06,9.576613700255181e-06,9,10,7,6,0,0
Lachlan the Lanky,5.500101997796816e-05,0.0,0.0020964360587002098,0.3884533930381223,0.0003193598002709378,1.5694446789445375e-05,1.5694446789446663e-05,1,2,1,0,0,0
Jim McGuffin,1.0937852061947186e-06,2.2577165037922924e-05,0.0041928721174004195,0.32564789430617525,0.00033314333298875787,3.120962974968507e-07,3.120962974977327e-07,2,3,0,4,0,0
Libatius Borage,5.575049292052628e-05,0.0012283263673748275,0.008385744234800839,0.4000084371004987,0.00033296987060329455,1.5908447575344433e-05,1.5908447575340282e-05,4,5,4,2,0,0
Melinda Bobbin,6.743296772565787e-05,0.00013050262777105666,0.008385744234800839,0.42850013458844427,0.00033742233018315565,1.9244334211767288e-05,1.924433421176909e-05,4,6,4,2,0,0
Hassan Mostafa,6.586241595793846e-05,0.0029127989807235114,0.016771488469601678,0.430517555184435,0.0005167872976365321,1.879618712384021e-05,1.879618712384138e-05,8,9,7,6,0,0
Hengist of Woodcroft,6.462652911385307e-05,0.0,0.008385744234800839,0.4253112963775535,0.000559570620003548,1.8443527424163794e-05,1.8443527424164302e-05,4,5,0,1,0,0
Bozo,2.033867787684496e-06,0.0,0.006289308176100629,0.3310714291135916,0.00034171252431051583,5.803677345272633e-07,5.803677345266008e-07,3,5,0,1,0,0
Eric Munch,6.559752154698692e-05,0.00011930379573552269,0.006289308176100629,0.42610404809493946,0.0003379933287586568,1.8720597841515293e-05,1.8720597841515215e-05,3,5,3,3,0,0
Skower,6.525401839519961e-05,0.0004131447542183953,0.0041928721174004195,0.424916025656013,0.00032311592262254023,1.8622585738469757e-05,1.8622585738468893e-05,2,3,1,0,0,0
Dai Llewellyn,6.772873952646455e-05,0.0,0.006289308176100629,0.4272987323419346,0.00033123158578109103,1.932874324197373e-05,1.932874324197391e-05,3,5,3,3,0,0
Stebbins (Potter-era),7.003177636934926e-05,0.00011999151821832978,0.008385744234800839,0.4289021046959381,0.0003356612820284165,1.9985902084332813e-05,1.998590208433319e-05,4,6,2,2,0,0
Thorfinn Rowle,9.74696591241876e-05,0.0013645367527707428,0.014675052410901468,0.43337406976859716,0.0003443726326929221,2.781542062258564e-05,2.7815420622586485e-05,7,8,0,1,0,0
Wilfred the Wistful,6.457798897243058e-05,0.0,0.0020964360587002098,0.42412768423550096,0.00031969080347366794,1.8429675683454943e-05,1.8429675683452534e-05,1,2,1,0,0,0
Hector Dagworth-Granger,5.119888045647103e-05,0.0,0.0020964360587002098,0.3787983791266529,0.00031922359337178236,1.4609799834136389e-05,1.460979983413721e-05,1,2,1,0,0,0
Orion Black,6.457798897243058e-05,0.0,0.0020964360587002098,0.42412768423550096,0.00031969080347366794,1.8429675683454943e-05,1.8429675683448573e-05,1,2,1,0,0,0
Owner of the Railview Hotel,6.457798897243058e-05,0.0,0.0020964360587002098,0.42412768423550096,0.00031969080347366794,1.8429675683454943e-05,1.8429675683454513e-05,1,2,1,0,0,0
Gideon Prewett,3.23928907802873e-05,0.002534423204348317,0.010482180293501049,0.426501533214431,0.0004777902996483284,9.244484383359567e-06,9.244484383356508e-06,5,6,3,3,0,0
Dragomir Gorgovitch,0.00014526739559628078,4.972037441182e-05,0.008385744234800839,0.4346099273820057,0.00035146561272356603,4.145440368563712e-05,4.145440368563688e-05,4,7,1,0,0,0
Gordon,1.638312950897134e-06,0.0,0.008385744234800839,0.31772734093528143,0.0005073242631673358,4.674659267705445e-07,4.6746592676936546e-07,4,5,5,5,0,0
Elfric the Eager,9.491839652502901e-05,0.0,0.006289308176100629,0.4074952260301872,0.00032799631960201564,2.708497158858353e-05,2.7084971588584672e-05,3,5,0,1,0,0
Quigley,1.1990772072948813e-07,0.0009124215360812484,0.016771488469601678,0.31684659986546776,0.0006015960024238119,3.421413144514617e-08,3.421413144444438e-08,8,10,7,6,0,0
Elladora Black,2.235904780202289e-06,0.0,0.0041928721174004195,0.3381728133179512,0.0003246863070875061,6.380150441446351e-07,6.380150441442357e-07,2,3,0,1,0,0
Fergus,1.0664399240475122e-06,0.0,0.0020964360587002098,0.3197270235006084,0.0003206079476156224,3.043101309961808e-07,3.043101309962586e-07,1,2,2,2,0,0
Chambers,5.500101997796816e-05,0.0,0.0020964360587002098,0.3884533930381223,0.0003193598002709378,1.5694446789445375e-05,1.569444678944468e-05,1,2,1,0,0,0
Dennis,1.638312950897134e-06,0.0,0.008385744234800839,0.31772734093528143,0.0005073242631673358,4.6746592677054437e-07,4.6746592677134556e-07,4,5,5,5,0,0
Dorcas Meadowes,1.5170774042063866e-05,5.8133447487510094e-05,0.008385744234800839,0.36782754915999194,0.00033421968634004043,4.32889516755637e-06,4.328895167562901e-06,4,6,0,1,0,0
Tenebrus,1.2342315436159545e-05,0.0,0.0020964360587002098,0.34981610069309105,0.00031960915996478637,3.521899396502997e-06,3.5218993965032007e-06,1,2,1,0,0,0
Adalbert Waffling,5.93122177422681e-07,0.001717797691594502,0.008385744234800839,0.31684659986546776,0.0006935641740584888,1.6924534564466308e-07,1.6924534564518657e-07,4,5,6,4,0,0
Blood-Sucking Bugbear,1.2342315436159545e-05,0.0,0.0020964360587002098,0.34981610069309105,0.00031960915996478637,3.521899396502997e-06,3.5218993965032007e-06,1,2,1,0,0,0
Fridwulfa,9.126100284103382e-06,0.0,0.0020964360587002098,0.3549764313710171,0.0003201851208508163,2.60407494223915e-06,2.604074942239279e-06,1,2,0,1,0,0
Bletchley,5.552087141898626e-05,9.054959989372933e-05,0.006289308176100629,0.3914466126762586,0.0003352690695680276,1.58427858691622e-05,1.5842785869164416e-05,3,4,8,0,0,0
Boris the Bewildered,6.457798897243058e-05,0.0,0.0020964360587002098,0.42412768423550096,0.00031969080347366794,1.8429675683454943e-05,1.8429675683455502e-05,1,2,1,0,0,0
Gibbon,7.673336580835728e-05,0.004578564724766411,0.010482180293501049,0.43962465731333655,0.0003329783474848417,2.1896844927702594e-05,2.1896844927700974e-05,5,6,0,1,0,0
Geoffrey Hooper,2.750336953074645e-05,0.0,0.0041928721174004195,0.38878371054920924,0.0007314118302862125,7.848039476682367e-06,7.848039476682984e-06,2,3,10,11,0,0
Vicky Frobisher,2.750336953074645e-05,0.0,0.0041928721174004195,0.38878371054920924,0.0007314118302862125,7.848039476682367e-06,7.848039476680509e-06,2,3,10,11,0,0
Ladislaw Zamojski,3.51247216925044e-05,0.0014212896528328117,0.008385744234800839,0.3961955317208579,0.0003336871057764263,1.0022858115036234e-05,1.0022858115037317e-05,4,5,3,3,0,0
Odo,1.3599327557603066e-05,0.0,0.0041928721174004195,0.3577540247307277,0.00032363874163939975,3.880583687093811e-06,3.88058368709446e-06,2,3,4,2,0,0
Rosier,1.2740600730787185e-05,0.00026777821852871334,0.010482180293501049,0.381008036338225,0.0003607441723959872,3.635429017404885e-06,3.6354290174048395e-06,5,5,0,1,0,0
Abraxas Malfoy,1.7735344695287548e-06,0.00011209762557907126,0.0041928721174004195,0.34247913378716854,0.00032169626369103836,5.060722303438969e-07,5.060722303445141e-07,2,2,4,2,0,0
Summers,7.92747300832016e-07,1.28178455169629e-05,0.006289308176100629,0.3361835614749044,0.0003273605004184752,2.262104501513749e-07,2.2621045015116484e-07,3,3,2,2,0,0
Laura Madley,3.646501996570229e-07,0.0,0.0041928721174004195,0.325880002570114,0.00032590980873442604,1.0405197334773148e-07,1.0405197334714779e-07,2,2,2,2,0,0
Mandy Brocklehurst,7.300038729297287e-07,8.619746993518751e-06,0.0041928721174004195,0.3242621585857234,0.0003257916619352967,2.0831399263464568e-07,2.083139926336806e-07,2,2,2,2,0,0
Payne,2.762416010273811e-05,0.0007126303062329331,0.006289308176100629,0.3891145903028681,0.00035140960359514664,7.882505924140694e-06,7.882505924141177e-06,3,3,0,3,0,0
Leprechaun,6.69520736493959e-08,0.0,0.0020964360587002098,0.3062355282021902,0.00032412621479015825,1.9104967298402138e-08,1.9104967298186025e-08,1,1,1,0,0,0
Rupert Brookstanton,8.859594032262782e-05,0.0073486768385104305,0.010482180293501049,0.43585285377108673,0.0003808500355630269,2.528209645080207e-05,2.5282096450803557e-05,5,5,1,0,0,0
Rose Zeller,6.159684561169416e-05,0.002842279574515997,0.006289308176100629,0.4329636776570739,0.00032256314425941674,1.7577787884227452e-05,1.7577787884227313e-05,3,3,2,2,0,0
Emeric Switch,2.3293399085084412e-07,0.008318496626055575,0.006289308176100629,0.31251513575247436,0.0010207746638221994,6.646601532063783e-08,6.646601532176977e-08,3,3,6,4,4,0
Miranda Goshawk,3.604422643293544e-05,0.010922796294515418,0.012578616352201259,0.4321452207994991,0.00046404268604531465,1.028641899544064e-05,1.028641899543828e-05,6,6,6,4,0,0
Millicent Bagnold,9.193160885785446e-06,0.0014337078543797909,0.006289308176100629,0.37476200295563117,0.00032497299601692397,2.6231950073992858e-06,2.6231950073990757e-06,3,3,0,1,0,0
Martha (disambiguation),8.111484258715568e-06,0.00760575908057824,0.006289308176100629,0.3693131208448061,0.0006158169985045772,2.314539617296322e-06,2.3145396172962376e-06,3,3,0,1,3,0
Savage,8.117677426400391e-06,0.0009373870022090357,0.006289308176100629,0.3693131208448061,0.0005387955751313064,2.3163068923561127e-06,2.316306892355208e-06,3,3,0,1,0,0
Ragnuk,3.5610013028771034e-05,0.0009789197689276364,0.0041928721174004195,0.40282787982896034,0.00031958196171841594,1.0161197574584915e-05,1.0161197574584405e-05,2,2,0,1,0,0
Warty Harris,3.2640920687572285e-07,0.0,0.0020964360587002098,0.3170663270498405,0.0003176411794695829,9.314051754080332e-08,9.314051754069902e-08,1,1,3,3,0,0
Mr Tibbles,1.7789362775875993e-09,0.0,0.006289308176100629,0.2982450382295303,0.0009783085854356208,5.07591282057189e-10,5.075912815990683e-10,3,3,5,5,2,0
Tufty,9.60045708445838e-07,0.0015849334062914698,0.008385744234800839,0.32357370389658174,0.0010387247591137191,2.7393489224589973e-07,2.7393489224189427e-07,4,4,5,5,2,0
Snowy,3.228909438353414e-05,0.0033081114915160274,0.008385744234800839,0.426501533214431,0.001038046342557254,9.214866353363071e-06,9.214866353356815e-06,4,4,5,5,2,0
Mr Paws,9.60045708445838e-07,0.0015849334062914698,0.008385744234800839,0.32357370389658174,0.0010387247591137191,2.739348922458996e-07,2.7393489224387437e-07,4,4,5,5,2,0
Patricia Stimpson,2.348839848476274e-06,0.0,0.0041928721174004195,0.34171124335266817,0.00040097576233780733,6.702592053630882e-07,6.702592053630316e-07,2,2,3,3,0,0
Kevin Whitby,1.822016712417311e-07,0.008191956027694097,0.0041928721174004195,0.3157525163023964,0.0009912954921690183,5.199020835045098e-08,5.1990208347853076e-08,2,2,2,2,5,0
Orla Quirke,9.471469088966665e-12,0.004104786568715537,0.0041928721174004195,0.23912638263905336,0.0016008032342121395,2.703112755324356e-12,2.7031102795096166e-12,2,2,2,2,5,0
Wilhelmina Grubbly-Plank,3.409633562271009e-05,0.0011154378460446507,0.0041928721174004195,0.4245214889562396,0.0003197870098143244,9.730564489504763e-06,9.730564489504477e-06,2,2,2,2,0,0
Ogg,3.947941315604817e-05,0.004476955577562624,0.006289308176100629,0.42769845051999067,0.00032279057055324776,1.1266639976929771e-05,1.1266639976929778e-05,3,3,3,3,0,0
Derek,1.0159662953823566e-05,0.00020027825037986676,0.0041928721174004195,0.37292793116302614,0.0003196338411454572,2.898981743701767e-06,2.89898174370187e-06,2,2,0,1,0,0
Marlene McKinnon,3.357591519703186e-05,0.003209079180825352,0.010482180293501049,0.426501533214431,0.00044789630052176913,9.582053050580543e-06,9.582053050580738e-06,5,5,2,2,0,0
Malcolm,3.3121437936425984e-05,0.005884762085120349,0.010482180293501049,0.426501533214431,0.0005064341338550586,9.452362030125247e-06,9.452362030126523e-06,5,5,5,5,0,0
Alberic Grunnion,3.233921366659654e-05,0.0009528177889956949,0.008385744234800839,0.4253112963775535,0.0005375301948792866,9.229168662082775e-06,9.229168662080671e-06,4,4,0,1,0,0
Circe,3.233921366659654e-05,0.0009528177889956949,0.008385744234800839,0.4253112963775535,0.0005375301948792866,9.229168662082775e-06,9.229168662080671e-06,4,4,0,1,0,0
Martin Miggs,2.750050998898408e-05,0.0,0.0020964360587002098,0.3884533930381223,0.00031658366582584547,7.847223394722688e-06,7.84722339472135e-06,1,1,1,0,0,0
Miles Bletchley,6.069821329747909e-05,0.0058864594395062995,0.010482180293501049,0.4341971924082336,0.00033259229113375766,1.7321359293730234e-05,1.7321359293731654e-05,5,5,2,2,0,0
Enid (disambiguation),2.7518809535057773e-05,0.0003692636584856104,0.0041928721174004195,0.38878371054920924,0.00034185091583998153,7.852445584947055e-06,7.852445584945328e-06,2,2,1,0,0,0
Sally-Anne Perks,3.239371456929852e-05,0.0006184439683809255,0.0041928721174004195,0.4245214889562396,0.0003229675357399618,9.244721076150417e-06,9.244721076150036e-06,2,2,2,2,0,0
Frank Longbottom,3.307022468781318e-05,0.0010786771396790592,0.008385744234800839,0.42570730317120115,0.0004238999959561892,9.437764964339424e-06,9.437764964337825e-06,4,4,2,2,0,0
Humphrey Belcher,4.0398497526002244e-05,0.002557654709851909,0.0041928721174004195,0.4309233210234401,0.000319747463319781,1.15288120215897e-05,1.1528812021589321e-05,2,2,0,1,0,0
Benjy Fenwick,3.2818561389378444e-06,0.0005316026020981778,0.008385744234800839,0.3455855204881859,0.0004108491951863191,9.364652168889211e-07,9.364652168882925e-07,4,4,0,1,0,0
Lily Moon,3.6361671343638028e-06,0.00014155768736757687,0.006289308176100629,0.34532450423404076,0.0003377595149282813,1.0375838455348208e-06,1.037583845534278e-06,3,3,4,2,0,0
Newton Scamander,6.476642173651951e-85,0.0,0.0020964360587002098,0.0020964360587002098,0.0020920502092050207,2.0590284709319306e-22,1.9801119889751283e-18,1,1,11,12,6,0
Quentin Trimble,6.476642173651951e-85,0.0,0.0020964360587002098,0.0020964360587002098,0.0020920502092050207,1.0295142354659653e-22,3.960223977950257e-18,1,1,11,12,6,0
Perenelle Flamel,1.2542939664864786e-07,0.0,0.0020964360587002098,0.3078852818894747,0.00032209831312060355,3.579263968535601e-08,3.579263968505066e-08,1,1,1,0,0,0
Florence,1.283311684621802e-05,0.00021765657490658395,0.0041928721174004195,0.3766142039587067,0.00031964647811985527,3.6618410879796058e-06,3.661841087979964e-06,2,2,0,1,0,0
Yvonne,4.2422064400120917e-07,0.0,0.0020964360587002098,0.3153169955902552,0.00031778952436111336,1.210460865175508e-07,1.2104608651895007e-07,1,1,5,5,0,0
Ptolemy,5.979883088205286e-05,0.005484194639537872,0.006289308176100629,0.4329636776570739,0.0003725293959071638,1.706472259189415e-05,1.7064722591893745e-05,3,3,1,0,0,0
Proudfoot,8.595912262401337e-09,0.0,0.0041928721174004195,0.30705818912415717,0.00048312606907903433,2.4530160685154816e-09,2.4530160687339516e-09,2,2,0,1,0,0
Otto Bagman,4.354221373111125e-07,0.0,0.0020964360587002098,0.32449229496513127,0.0003182812236437696,1.242454646030201e-07,1.24245464601243e-07,1,1,0,1,0,0
Jugson,1.284052125772323e-06,0.00032691600033109015,0.016771488469601678,0.340185746730558,0.0004139885021592545,3.6640667955066753e-07,3.664066795562792e-07,8,8,0,1,0,0
Charity Burbage,3.228899448621529e-05,0.0,0.0020964360587002098,0.42412768423550096,0.0003167491674272105,9.214837841727471e-06,9.214837841724287e-06,1,1,1,0,0,0
Fawcett,5.045257633195912e-06,0.0001448851847404873,0.006289308176100629,0.3566377875240796,0.0003269725965845045,1.4396474188465965e-06,1.4396474188457001e-06,3,3,2,2,0,0
Eric Whalley,2.402744577578087e-09,0.0,0.0041928721174004195,0.27231068707913636,0.0005524855165482932,6.857410087245556e-10,6.857410082784897e-10,2,2,0,1,3,0
Uric the Oddball,2.808376863106329e-07,0.0,0.0041928721174004195,0.32987708773872293,0.0003655187999334734,8.013928757242513e-08,8.013928756971858e-08,2,2,2,2,0,0
Norberta,2.320541450022309e-07,0.0,0.0020964360587002098,0.3155346056631263,0.00031784041284636496,6.621867302178936e-08,6.621867302261868e-08,1,1,3,3,0,0
Ernest Prang,2.4582773071066433e-06,8.926447915151641e-05,0.0041928721174004195,0.34069272995966465,0.00033290999990045166,7.014680577421387e-07,7.014680577415797e-07,2,2,2,2,0,0
Urg the Unclean,4.968538961204132e-06,4.1019112462777916e-05,0.006289308176100629,0.3461087385358592,0.00041305465342337573,1.4178145700142875e-06,1.4178145700204899e-06,3,3,3,3,0,0
Bowman Wright,1.7442028906152446e-06,0.0,0.0020964360587002098,0.3474237413418465,0.0003172588150293276,4.977055726917324e-07,4.97705572691626e-07,1,1,2,2,0,0
Fubster,1.382537226128681e-06,8.84199201513557e-05,0.0041928721174004195,0.32611244194427247,0.00032155427873533846,3.9448760371261006e-07,3.94487603709606e-07,2,2,5,5,0,0
Boa constrictor at the zoo,3.228899448621529e-05,0.0,0.0020964360587002098,0.42412768423550096,0.0003167491674272105,9.214837841727471e-06,9.214837841728246e-06,1,1,1,0,0,0
Gawain Robards,3.460863677730356e-05,0.0031632680763339824,0.006289308176100629,0.42689976060305324,0.0003236410455629122,9.876738118026528e-06,9.87673811802785e-06,3,3,1,0,0,0
Bodrod the Bearded,7.151170852105449e-06,0.0005370054571953363,0.008385744234800839,0.35224163605999226,0.00043973994301338935,2.0406315652950923e-06,2.040631565295134e-06,4,4,3,3,0,0
Bones family,3.228899448621529e-05,0.0,0.0020964360587002098,0.42412768423550096,0.0003167491674272105,9.214837841727471e-06,9.214837841728246e-06,1,1,1,0,0,0
Gamp,2.750050998898408e-05,0.0,0.0020964360587002098,0.3884533930381223,0.00031658366582584547,7.847223394722688e-06,7.847223394723331e-06,1,1,1,0,0,0
Gregory the Smarmy,3.4908852533048766e-05,0.001727481647991932,0.0041928721174004195,0.42769845051999067,0.0003196860713959738,9.962438560320997e-06,9.962438560320142e-06,2,2,3,3,0,0
Caradoc Dearborn,6.222685097408285e-06,0.0003863113168793226,0.0041928721174004195,0.3525132178919584,0.0003265679926361212,1.7756536750283351e-06,1.7756536750299413e-06,2,2,0,1,0,0
Bungy,6.476642173651951e-85,0.0,0.0020964360587002098,0.0020964360587002098,0.0020920502092050207,1.0295142354659653e-22,-0.0,1,1,12,13,7,1
Mary Dorkins,6.476642173651951e-85,0.0,0.0020964360587002098,0.0020964360587002098,0.0020920502092050207,-0.0,1.9801119889751283e-18,1,1,12,13,7,1
Phyllida Spore,1.2108536196614674e-11,0.0041047865687155365,0.0041928721174004195,0.23726499408711468,0.0013789366804484613,3.455749448055673e-12,3.455750846519063e-12,2,2,6,4,4,0
Dexter Fortescue,2.839648700263636e-07,0.00010801899605349615,0.0041928721174004195,0.31315729014100685,0.00034229868726636724,8.102876160425954e-08,8.102876160428584e-08,2,2,3,3,0,0
Owen Cauldwell,2.150116708151569e-07,0.0002033335656955091,0.006289308176100629,0.32152576906179325,0.0004386485554794657,6.135162376088013e-08,6.135162376075096e-08,3,3,2,2,0,0
Demetrius Prod,6.476642173651951e-85,0.0,0.0020964360587002098,0.0020964360587002098,0.0020920502092050207,-0.0,-0.0,1,1,13,14,8,0
Z. Nettles,6.476642173651951e-85,0.0,0.0020964360587002098,0.0020964360587002098,0.0020920502092050207,-0.0,-0.0,1,1,13,14,8,0
Cuthbert Mockridge,6.476642173651951e-85,0.0,0.0020964360587002098,0.0020964360587002098,0.0020920502092050207,-0.0,-0.0,1,1,14,15,9,0
Gilbert Wimple,6.476642173651951e-85,0.0,0.0020964360587002098,0.0020964360587002098,0.0020920502092050207,-0.0,-0.0,1,1,14,15,9,0
Daphne Greengrass,3.304492877025799e-05,0.0016317170676553709,0.006289308176100629,0.424916025656013,0.0003280926984229138,9.430548092206758e-06,9.430548092207405e-06,3,3,2,2,0,0
Vindictus Viridian,3.3093226748558253e-05,0.0004046255978841788,0.0041928721174004195,0.4253112963775535,0.00032073241086653985,9.444312430843325e-06,9.444312430843305e-06,2,2,5,5,0,0
Elfrida Cragg,4.944956107827492e-07,0.00020830020423158522,0.0041928721174004195,0.33059265625876355,0.00034532614900287283,1.4110330606464247e-07,1.411033060699416e-07,2,2,3,3,0,0
Eleanor Branstone,4.975539631641474e-06,0.00042108016002725805,0.008385744234800839,0.346896542948308,0.0004815641251132727,1.4198120853628355e-06,1.4198120853642246e-06,4,4,3,2,0,0
Egbert the Egregious,3.2295970091670786e-05,0.005630014606529575,0.006289308176100629,0.4297083116596523,0.0005970255932741376,9.216828393891459e-06,9.216828393891592e-06,3,3,9,7,1,0
Cliodna,3.233417115305517e-05,0.0006284418146217186,0.0041928721174004195,0.4245214889562396,0.0003281711193369831,9.227729883129205e-06,9.227729883129579e-06,2,2,0,1,0,0
Morag MacDougal,3.4587055167965135e-06,0.0,0.0020964360587002098,0.3429929809496399,0.000316622275375932,9.869440010085371e-07,9.869440010046723e-07,1,1,4,2,0,0
Marjorie Dursley,3.312660246927508e-05,0.0010603971771667583,0.0041928721174004195,0.424916025656013,0.0003200000866709559,9.453841494863636e-06,9.453841494867347e-06,2,2,1,0,0,0
Prentice,3.228899448621529e-05,0.0,0.0020964360587002098,0.42412768423550096,0.0003167491674272105,9.214837841727471e-06,9.214837841732206e-06,1,1,1,0,0,0
Augusta Longbottom,3.4711097739500304e-05,0.0011974140758327179,0.0041928721174004195,0.424916025656013,0.00031968130102201416,9.905983580186957e-06,9.905983580188924e-06,2,2,2,2,0,0
Arkie Philpott,6.766866127368058e-07,0.0,0.0020964360587002098,0.3301152661414224,0.0003171883904627998,1.930966941014233e-07,1.9309669409944757e-07,1,1,3,3,0,0
Arsenius Jigger,6.297455273149211e-16,0.0,0.0020964360587002098,0.19106128023646887,0.0008968820377634214,1.7967391291622666e-16,1.762299670187864e-16,1,1,6,4,4,0
Archie Aymslowe,5.788843471445081e-05,0.0022306096240916817,0.0041928721174004195,0.4280989172339607,0.0003194571984227251,1.6519737758795667e-05,1.6519737758795863e-05,2,2,1,0,0,0
Angus Fleet,6.476642173651951e-85,0.0,0.0020964360587002098,0.0020964360587002098,0.0020920502092050207,-0.0,-0.0,1,1,15,16,10,0
Hetty Bayliss,6.476642173651951e-85,0.0,0.0020964360587002098,0.0020964360587002098,0.0020920502092050207,-0.0,-0.0,1,1,15,16,10,0
Apollyon Pringle,3.447173984502144e-05,0.0017059882545383777,0.0041928721174004195,0.42610404809493946,0.00031984707141299623,9.837687218962745e-06,9.837687218963304e-06,2,2,3,3,0,0
Araminta Meliflua Black,7.796090837327416e-07,0.0,0.0020964360587002098,0.32197862225765495,0.0003175564896931063,2.2245917502160592e-07,2.2245917502189908e-07,1,1,0,1,0,0
Janus Thickey,3.2009877066806947e-06,0.0,0.0020964360587002098,0.3471599419938269,0.0003167678095933171,9.134208260104876e-07,9.134208260133821e-07,1,1,3,3,0,0
Natalie McDonald,1.7442028906152446e-06,0.0,0.0020964360587002098,0.3474237413418465,0.0003172588150293276,4.977055726917324e-07,4.977055726901409e-07,1,1,2,2,0,0
Gladys Gudgeon,3.3174337581047925e-05,0.0011852817519653334,0.0041928721174004195,0.4253112963775535,0.0003206623300806968,9.467473506995462e-06,9.467473506997052e-06,2,2,1,0,0,0
